FrameID,CPU_Percent
0,13.7
1,22.5
2,34.25
3,34.75
4,32.15
5,35.4
6,31.1
7,34.85
8,30.45
9,33.349999999999994
10,31.7
11,34.65
12,30.9
13,36.6
14,33.75
15,35.8
16,30.7
17,28.0
18,33.15
19,29.15
20,29.65
21,35.45
22,34.2
23,25.0
24,31.5
25,36.5
26,25.299999999999997
27,31.95
28,31.799999999999997
29,26.65
30,29.85
31,31.599999999999998
32,26.05
33,31.6
34,29.85
35,29.6
36,25.85
37,28.85
38,33.25
39,29.85
40,29.0
41,29.25
42,30.2
43,29.65
44,30.25
45,25.35
46,31.65
47,27.75
48,29.05
49,30.950000000000003
50,28.5
51,32.0
52,30.5
53,32.55
54,28.6
55,29.2
56,25.25
57,31.45
58,29.25
59,30.650000000000002
60,26.75
61,28.15
62,30.25
63,30.450000000000003
64,30.05
65,29.8
66,28.15
67,28.0
68,26.25
69,28.5
70,28.799999999999997
71,31.1
72,27.0
73,26.7
74,27.0
75,27.85
76,29.1
77,27.95
78,28.75
79,26.299999999999997
80,30.700000000000003
81,25.05
82,27.65
83,27.799999999999997
84,27.7
85,31.1
86,25.8
87,33.2
88,28.700000000000003
89,28.45
90,30.6
91,28.4
92,29.7
93,32.75
94,25.7
95,30.6
96,28.7
97,25.45
98,23.9
99,25.9
100,27.799999999999997
101,27.85
102,31.0
103,26.65
104,31.9
105,30.1
106,28.75
107,29.5
108,26.599999999999998
109,28.25
110,28.7
111,30.6
112,30.55
113,30.650000000000002
114,27.599999999999998
115,30.1
116,31.150000000000002
