FrameID,CPU_Percent
234,28.05
235,29.599999999999998
236,28.15
237,28.4
238,27.35
239,28.7
240,27.35
241,28.4
242,28.0
243,27.2
244,27.05
245,26.0
246,27.4
247,28.200000000000003
248,28.15
249,28.25
250,26.450000000000003
251,28.25
252,27.4
253,29.599999999999998
254,28.05
255,28.450000000000003
256,28.55
257,28.1
258,28.1
259,29.849999999999998
260,28.15
261,27.549999999999997
262,27.9
263,28.15
264,28.05
265,26.95
266,28.05
267,28.200000000000003
268,28.7
269,29.849999999999998
270,27.75
271,28.05
272,27.35
273,27.1
274,28.3
275,28.25
276,28.0
277,28.200000000000003
278,28.35
279,28.65
280,28.9
281,28.25
282,27.45
283,28.15
284,27.45
285,28.35
286,27.45
287,28.1
288,28.55
289,27.15
290,26.200000000000003
291,26.8
292,28.200000000000003
293,27.549999999999997
294,31.0
295,25.9
296,28.65
297,32.349999999999994
298,29.9
299,31.5
300,28.25
301,28.15
302,27.6
303,26.4
304,28.0
305,27.25
306,28.1
307,27.9
308,29.45
309,28.25
310,28.3
311,26.700000000000003
312,30.1
313,28.9
314,28.15
315,28.15
316,27.549999999999997
317,29.1
318,25.85
319,27.5
320,25.700000000000003
321,32.05
322,27.25
323,27.15
324,27.950000000000003
325,26.4
326,30.8
327,26.75
328,27.25
329,29.75
330,28.599999999999998
331,28.200000000000003
332,27.75
333,31.55
334,28.2
335,28.15
336,24.45
337,25.8
338,28.599999999999998
339,26.6
340,27.15
341,29.349999999999998
342,27.950000000000003
343,25.1
344,27.15
345,27.45
346,26.3
347,26.5
348,29.15
349,28.599999999999998
350,24.7
351,28.200000000000003
352,27.8
353,27.950000000000003
354,28.45
355,26.8
356,27.2
357,26.25
358,25.450000000000003
359,29.599999999999998
360,27.8
361,25.5
362,30.9
363,27.9
364,25.4
365,27.15
366,27.75
367,26.35
368,27.0
369,27.25
370,27.700000000000003
371,27.2
372,29.0
373,28.599999999999998
374,27.2
375,25.75
376,34.45
377,29.15
378,25.55
379,28.25
380,28.299999999999997
381,27.049999999999997
382,26.65
383,30.65
384,24.4
385,27.700000000000003
386,27.6
387,28.9
388,27.8
389,27.8
390,26.85
391,28.65
392,27.4
393,29.2
394,28.349999999999998
395,28.4
396,27.75
397,27.35
398,28.450000000000003
399,28.599999999999998
400,26.3
401,27.65
402,27.75
403,27.700000000000003
404,27.65
405,28.45
406,27.6
407,29.2
408,28.75
409,27.65
410,27.8
411,27.55
412,32.650000000000006
413,27.6
414,27.700000000000003
415,28.299999999999997
416,27.75
417,29.65
418,27.299999999999997
419,28.5
420,26.4
421,27.85
422,26.15
423,27.5
424,27.9
425,26.45
426,27.85
427,27.1
428,27.299999999999997
429,27.8
430,28.25
431,30.45
432,27.700000000000003
433,28.1
434,26.85
435,26.65
436,26.3
437,28.05
438,25.85
439,27.05
440,28.25
441,28.05
442,27.2
443,27.950000000000003
444,28.65
445,28.799999999999997
446,27.85
447,30.25
448,26.5
449,25.75
450,28.200000000000003
451,28.7
452,27.9
453,27.65
454,25.8
455,27.25
456,28.3
457,27.950000000000003
458,32.25
459,29.549999999999997
460,27.25
461,28.05
462,27.9
463,28.799999999999997
464,28.05
465,28.15
466,25.950000000000003
467,26.450000000000003
468,26.8
469,26.700000000000003
470,28.15
471,29.849999999999998
472,26.700000000000003
473,28.25
474,28.55
475,29.599999999999998
476,28.200000000000003
477,30.299999999999997
478,30.799999999999997
479,29.75
480,26.3
481,26.75
482,27.9
483,28.25
484,27.35
485,26.65
486,26.65
487,30.15
488,26.05
489,28.6
490,28.35
491,24.05
492,27.950000000000003
493,28.200000000000003
494,29.799999999999997
495,29.45
496,28.849999999999998
497,28.15
498,30.35
499,27.85
500,28.5
501,32.4
502,26.25
503,29.4
504,27.8
505,28.05
506,27.2
507,27.9
508,26.3
509,28.25
510,26.25
511,27.85
512,27.4
513,26.35
514,27.700000000000003
515,28.1
516,27.700000000000003
517,28.1
518,28.0
519,28.55
520,27.85
521,28.05
522,27.2
523,29.4
524,26.200000000000003
525,27.85
526,27.15
527,26.4
528,25.4
529,24.65
530,27.15
531,29.599999999999998
532,26.55
533,28.599999999999998
534,27.9
535,26.35
536,28.65
537,29.3
538,35.4
539,27.35
540,31.55
541,25.8
542,26.15
543,28.1
544,28.599999999999998
545,27.25
546,26.3
547,26.3
548,28.349999999999998
549,27.8
550,28.1
551,27.65
552,27.0
553,29.099999999999998
554,28.15
555,27.15
556,27.8
557,27.299999999999997
558,30.1
559,28.549999999999997
560,27.45
561,29.25
562,27.35
563,27.8
564,28.7
565,27.75
566,26.5
567,27.85
568,26.85
569,26.200000000000003
570,27.2
571,27.950000000000003
572,27.25
573,30.049999999999997
574,27.75
575,29.299999999999997
576,27.75
577,29.2
578,27.8
579,29.299999999999997
580,29.299999999999997
581,28.35
582,28.0
583,28.0
584,28.599999999999998
585,28.1
586,27.85
587,26.700000000000003
588,26.4
589,28.7
590,27.5
591,27.6
592,25.25
593,28.1
594,27.5
595,26.55
596,27.299999999999997
597,29.5
598,28.15
599,27.4
600,26.8
601,25.75
602,29.549999999999997
603,26.9
604,30.9
605,29.599999999999998
606,27.299999999999997
607,28.15
608,26.5
609,25.950000000000003
610,26.5
611,28.55
612,28.15
613,28.25
614,28.5
615,29.599999999999998
616,26.75
617,27.35
618,33.9
619,28.1
620,29.2
621,26.799999999999997
622,30.3
623,27.85
624,27.299999999999997
625,31.0
626,28.0
627,28.15
628,27.45
629,28.200000000000003
630,27.75
631,28.799999999999997
632,26.5
633,29.5
634,28.05
635,27.9
636,27.35
637,26.5
638,27.9
639,26.35
640,28.599999999999998
641,28.200000000000003
642,29.5
643,27.85
644,28.35
645,26.25
646,28.65
647,29.7
648,26.4
649,27.75
650,28.1
651,25.700000000000003
652,27.25
653,27.2
654,26.200000000000003
655,29.349999999999998
656,28.1
657,27.1
658,27.25
659,28.05
660,25.4
661,29.4
662,28.85
663,29.5
664,27.8
665,29.299999999999997
666,27.1
667,30.0
668,27.6
669,27.85
670,26.05
671,29.85
672,29.299999999999997
673,29.2
674,26.200000000000003
675,27.5
676,29.099999999999998
677,28.1
678,25.950000000000003
679,27.6
680,26.799999999999997
681,27.65
682,27.85
683,27.450000000000003
684,27.700000000000003
685,27.6
686,28.45
687,27.450000000000003
688,28.25
689,26.15
690,27.450000000000003
691,29.099999999999998
692,26.05
693,27.049999999999997
694,27.6
695,28.45
696,27.450000000000003
697,29.799999999999997
698,29.049999999999997
699,27.6
700,28.4
701,26.75
702,27.65
703,27.8
704,25.85
705,27.8
706,27.5
707,26.799999999999997
708,24.9
709,30.2
710,27.65
711,29.45
712,28.099999999999998
713,27.1
714,27.4
715,26.799999999999997
716,29.2
717,26.1
718,27.55
719,29.549999999999997
720,28.799999999999997
721,27.4
722,28.95
723,26.15
724,25.85
725,26.1
726,27.5
727,26.25
728,27.4
729,27.0
730,29.0
731,27.75
732,28.2
733,28.5
734,26.65
735,26.95
736,27.75
737,27.55
738,27.6
739,25.8
740,27.85
741,26.200000000000003
742,27.35
743,23.85
744,27.450000000000003
745,26.75
746,28.9
747,26.7
748,28.9
749,27.2
750,29.15
751,29.4
752,28.099999999999998
753,26.799999999999997
754,27.5
755,28.75
756,26.799999999999997
757,25.9
758,27.5
759,25.25
760,27.5
761,27.450000000000003
762,25.950000000000003
763,26.7
764,29.049999999999997
765,27.35
766,27.5
767,27.65
768,24.05
769,27.299999999999997
770,25.8
771,27.55
772,26.6
773,29.799999999999997
774,27.1
775,27.450000000000003
776,26.05
777,27.5
778,29.049999999999997
779,26.95
780,27.85
781,27.5
782,27.450000000000003
783,26.05
784,26.7
785,26.45
786,26.7
787,28.2
788,27.55
789,25.85
790,27.2
791,27.35
792,26.85
793,27.6
794,27.3
795,28.25
796,26.7
797,27.8
798,27.4
799,26.85
800,28.1
801,28.45
802,27.6
803,29.65
804,26.7
805,27.55
806,27.4
807,28.2
808,27.55
809,28.549999999999997
810,25.4
811,27.55
812,27.3
813,30.3
814,25.950000000000003
815,26.95
816,25.1
817,29.15
818,26.15
819,28.549999999999997
820,29.15
821,27.5
822,28.299999999999997
823,27.950000000000003
824,27.55
825,26.0
826,26.75
827,29.0
828,25.3
829,26.35
830,28.9
831,27.65
832,26.799999999999997
833,27.75
834,28.45
835,30.0
836,26.35
837,31.25
838,30.45
839,26.95
840,26.8
841,27.700000000000003
842,25.55
843,27.049999999999997
844,28.4
845,27.65
846,27.0
847,25.1
848,30.1
849,24.3
850,30.1
851,29.15
852,27.75
853,27.700000000000003
854,28.450000000000003
855,28.7
856,26.700000000000003
857,27.15
858,26.5
859,25.65
860,27.15
861,30.0
862,27.700000000000003
863,27.700000000000003
864,27.1
865,30.45
866,29.2
867,27.2
868,27.85
869,27.75
870,28.549999999999997
871,26.3
872,26.1
873,27.4
874,27.65
875,27.8
876,27.9
877,28.5
878,26.5
879,28.549999999999997
880,27.65
881,29.5
882,30.95
883,26.4
884,25.5
885,28.5
886,27.8
887,28.0
888,27.25
889,26.25
890,27.6
891,29.549999999999997
892,25.55
893,26.55
894,26.9
895,27.950000000000003
896,23.9
897,27.9
898,29.9
899,31.799999999999997
900,26.549999999999997
