FrameID,LatencySeconds
0,0.7344658374786377
1,0.6710977554321289
2,0.6368768215179443
3,0.6480929851531982
4,0.6574125289916992
5,0.6505312919616699
6,0.6381869316101074
7,0.6273338794708252
8,0.6307713985443115
9,0.6470537185668945
10,0.6259968280792236
11,0.6303713321685791
12,0.622779130935669
13,0.6247987747192383
14,0.6150450706481934
15,0.627326488494873
16,0.6216628551483154
17,0.6259698867797852
18,0.630305290222168
19,0.6262385845184326
20,0.6299259662628174
21,0.6266968250274658
22,0.6217501163482666
23,0.6356992721557617
24,0.6263384819030762
25,0.6257739067077637
26,0.6269364356994629
27,0.6377232074737549
28,0.6271734237670898
29,0.6279065608978271
30,0.6236979961395264
31,0.6293549537658691
32,0.6307480335235596
33,0.632908821105957
34,0.6336894035339355
35,0.6308465003967285
36,0.6285357475280762
37,0.6287257671356201
38,0.6235644817352295
39,0.6271913051605225
40,0.6350326538085938
41,0.6288230419158936
42,0.631359338760376
43,0.6291399002075195
44,0.6328067779541016
45,0.6305825710296631
46,0.6367230415344238
47,0.6380105018615723
48,0.6315672397613525
49,0.6336264610290527
50,0.6397066116333008
51,0.6358246803283691
52,0.6356070041656494
53,0.62581467628479
54,0.6348652839660645
55,0.6313540935516357
56,0.6343808174133301
57,0.6406962871551514
58,0.6322343349456787
59,0.6311888694763184
60,0.6301209926605225
61,0.6249659061431885
62,0.627082347869873
63,0.6369547843933105
64,0.635667085647583
65,0.6309981346130371
66,0.6267359256744385
67,0.627007007598877
68,0.6318166255950928
69,0.6353342533111572
70,0.6291263103485107
71,0.6211953163146973
72,0.6393089294433594
73,0.633242130279541
74,0.63897705078125
75,0.6375675201416016
76,0.6396188735961914
77,0.6436419486999512
78,0.6295182704925537
79,0.6360580921173096
80,0.6293110847473145
81,0.6346251964569092
82,0.633094310760498
83,0.6257915496826172
84,0.6336238384246826
85,0.622960090637207
86,0.6342923641204834
87,0.6342775821685791
88,0.6271545886993408
89,0.6251075267791748
90,0.6311936378479004
91,0.6381545066833496
92,0.6355686187744141
93,0.6284468173980713
94,0.652442216873169
95,0.6369895935058594
96,0.6353003978729248
97,0.6361041069030762
98,0.6323456764221191
99,0.6395139694213867
100,0.647254467010498
101,0.6328120231628418
102,0.6331973075866699
103,0.636610746383667
104,0.6373841762542725
105,0.6339185237884521
106,0.6335010528564453
107,0.6294069290161133
108,0.6289763450622559
109,0.6268966197967529
110,0.6374087333679199
111,0.6355321407318115
112,0.6361472606658936
113,0.6387715339660645
114,0.6378145217895508
115,0.6320888996124268
116,0.6429624557495117
117,0.6337075233459473
118,0.6330490112304688
119,0.641801118850708
120,0.6301662921905518
121,0.6323866844177246
122,0.6301858425140381
123,0.6314094066619873
124,0.6274409294128418
125,0.6365909576416016
126,0.6293201446533203
127,0.6300985813140869
128,0.6340618133544922
129,0.6268594264984131
130,0.6313245296478271
131,0.6368038654327393
132,0.6380863189697266
133,0.635657548904419
134,0.6289842128753662
135,0.6288084983825684
136,0.6339213848114014
137,0.6330738067626953
138,0.6274588108062744
139,0.6337201595306396
140,0.6290545463562012
141,0.6333470344543457
142,0.6498286724090576
143,0.628364086151123
144,0.6260111331939697
145,0.6330215930938721
146,0.6339840888977051
147,0.6303119659423828
148,0.6305520534515381
149,0.6266894340515137
150,0.6283187866210938
151,0.6321120262145996
152,0.621574878692627
153,0.6239702701568604
154,0.624096155166626
155,0.6323161125183105
156,0.6281559467315674
157,0.6308379173278809
158,0.6337356567382812
159,0.6301181316375732
160,0.6290457248687744
161,0.6251499652862549
162,0.6234610080718994
163,0.6253530979156494
164,0.6262609958648682
165,0.6284472942352295
166,0.6241357326507568
167,0.6262319087982178
168,0.632509708404541
169,0.6193621158599854
170,0.6241660118103027
171,0.6239490509033203
172,0.6271653175354004
173,0.626939058303833
174,0.6477715969085693
175,0.6286046504974365
176,0.6157114505767822
177,0.6204485893249512
178,0.6145126819610596
179,0.6205718517303467
180,0.6163597106933594
181,0.6180317401885986
182,0.6164593696594238
183,0.6177263259887695
184,0.6158525943756104
185,0.6159236431121826
186,0.6189172267913818
187,0.6183772087097168
188,0.6190445423126221
189,0.6159110069274902
190,0.6255977153778076
191,0.6179769039154053
192,0.6289899349212646
193,0.6168527603149414
194,0.6166627407073975
195,0.612717866897583
196,0.6180098056793213
197,0.6116747856140137
198,0.614682674407959
199,0.6124091148376465
200,0.6215229034423828
201,0.6167895793914795
202,0.6220552921295166
203,0.6163392066955566
204,0.612018346786499
205,0.6113667488098145
206,0.6155140399932861
207,0.6213192939758301
208,0.620140552520752
209,0.6216404438018799
210,0.6251626014709473
211,0.6238131523132324
212,0.6151261329650879
213,0.6230435371398926
214,0.6239066123962402
215,0.6156213283538818
216,0.6218233108520508
217,0.6128041744232178
218,0.6218030452728271
219,0.6141648292541504
220,0.6145861148834229
221,0.6305022239685059
222,0.6141581535339355
223,0.6100606918334961
224,0.6102728843688965
225,0.6256051063537598
226,0.6117448806762695
227,0.6121838092803955
228,0.6106297969818115
229,0.6138808727264404
230,0.6158847808837891
231,0.6078643798828125
232,0.6147449016571045
233,0.6155641078948975
234,0.61692214012146
235,0.6159863471984863
236,0.615302562713623
237,0.6136608123779297
238,0.6113834381103516
239,0.6273360252380371
240,0.6214926242828369
241,0.6165375709533691
242,0.6217434406280518
