FrameID,BandwidthMbps
0,0.3277600195360195
1,0.9925267828909481
2,1.023991665213549
3,1.0241836532036621
4,1.0314367812739034
5,0.9947668470939047
6,1.008306672361767
7,0.9875345004045105
8,1.0128462028808913
9,0.9346248646370641
10,0.9245056862065653
11,0.9466821284463549
12,0.9308326801193554
13,1.0062408553376678
14,0.9993311171499727
15,1.0247758282453492
16,0.920234353471797
17,0.9620132693932015
18,1.0409204668288266
19,0.9989028022755615
20,1.0189183273187854
21,1.0216664411256842
22,1.040860453119656
23,1.00526009055976
24,1.0326301135132518
25,1.029795624895113
26,1.0220628465106394
27,1.0177900546297545
28,0.9606950546539726
29,1.0428531644807366
30,0.9880587552535001
31,0.9433378392734184
32,1.001516591619022
33,1.0452111625993292
34,1.0454042637628553
35,0.9858871256974433
36,0.94336996877438
37,1.1665971965626212
38,1.057691167523494
39,1.1053951175496253
40,1.2068219606741235
41,0.9330289725499021
42,0.6071893056206568
43,0.7990272740534944
44,0.8153973170734303
45,0.9231489657685552
46,0.8006087052965294
47,0.7230626614367365
48,0.7117935026992871
49,0.835135364212882
50,0.6906502466411641
51,1.0105337374866947
52,0.9331140170030441
53,0.7806200265383063
54,0.7700386472791774
55,0.7530014654805138
56,0.7288323207490884
57,0.770200877016181
58,0.7332778352349295
59,0.7368708885248206
60,0.9370878923727471
61,0.7687071125292145
62,0.6721693171982175
63,0.7801711115460698
64,0.8239971103478205
65,0.7454633597382159
66,0.709257415883462
67,0.8014011832477518
68,0.7186036861434053
69,0.6952785828897017
70,0.7475500418953901
71,0.6844832115163053
72,0.6489080258179515
73,0.7588330976350186
74,0.6726285978069958
75,0.6371967829826113
76,0.8423116550313123
77,0.670328719309404
78,0.6971717072469092
79,0.6657299953561355
80,0.627753047138773
81,0.6730731328728912
82,0.7080042419640278
83,0.634169517235531
84,0.6794335929535289
85,0.7016819558291395
86,0.6371366961356286
87,0.5848932622629816
88,0.8746828625740951
89,0.6403173140094502
90,0.6362279201274419
91,0.7099115670071625
92,0.6420472473395996
93,0.7761612900784297
94,0.6531894312060375
95,0.6732996651080276
96,0.6202251895966008
97,0.6964903096654946
98,0.7063757557451629
99,0.6365876562681202
100,0.6538847564489674
101,0.6272719000713947
102,0.7007447890294562
103,0.6426302492712885
104,0.6325585767506958
105,0.6151395663861706
106,0.62016890782334
107,0.5776501406233331
108,0.6150364540720683
109,0.7123399116260257
110,0.7512507935233316
111,0.5310990545413953
112,0.6934198014239082
113,0.6204629474410207
114,0.5905695265078343
115,0.616761267084567
116,0.6856960480622333
117,0.587260091834881
118,0.592587088875537
119,0.5679980433942061
120,0.5587182130311253
121,0.5742452530242651
122,0.5625322801834565
123,0.5476775623442821
124,0.5420100190779682
125,0.5390718353283007
126,0.5462879942456649
127,0.48383571600176445
128,0.5034949761335901
129,0.6390392154533424
130,0.49008854392146595
131,0.49780463856568385
132,0.44569941826435694
133,0.5076849935074108
134,0.4586577905685597
135,0.5374505229526684
136,0.4600949802034843
137,0.4636127675187567
138,0.46309027842417333
139,0.4609455114773162
140,0.4094293995460363
141,0.4817732507496705
142,0.4964233310272929
143,0.44505785358017047
144,0.41841802311854676
145,0.5227401716913419
146,0.4743157099068032
147,0.514272283164949
148,0.5351631557330966
149,0.4974649783237897
150,0.5135298933087957
151,0.5775593892227695
152,0.5421104022097705
153,0.47201308378073
154,0.6237343943273587
155,0.5280409693477016
156,0.5537571343330672
157,0.5846612815248432
158,0.5759340911875869
159,0.5898359690740478
160,0.5755124382915001
161,0.6193899289937794
162,0.5902621045016058
163,0.6177953516746046
164,0.5955393159912145
165,0.6458688756561516
166,0.5032882220915492
167,0.6897668886635395
168,0.8805882853056504
169,0.5346037169141568
170,0.6917783639846994
171,0.8571472591519603
172,0.7396346322562916
173,0.6632268649970189
