FrameID,LatencySeconds
0,0.12779951095581055
1,0.13423776626586914
2,0.14512157440185547
3,0.1507406234741211
4,0.15683436393737793
5,0.16273164749145508
6,0.1673581600189209
7,0.17413902282714844
8,0.17998719215393066
9,0.18562054634094238
10,0.18618321418762207
11,0.18850994110107422
12,0.1958005428314209
13,0.20036792755126953
14,0.20691299438476562
27,0.08927464485168457
42,0.06290721893310547
56,0.06417489051818848
70,0.06406664848327637
84,0.06250858306884766
98,0.06269359588623047
111,0.0644984245300293
123,0.06344723701477051
136,0.06286263465881348
150,0.06339859962463379
164,0.06430363655090332
178,0.06315350532531738
192,0.06304049491882324
206,0.062225341796875
220,0.0628213882446289
234,0.06252813339233398
248,0.06172966957092285
262,0.06262707710266113
275,0.0617523193359375
289,0.06174778938293457
303,0.06266379356384277
317,0.06274056434631348
331,0.06291532516479492
345,0.062087297439575195
359,0.06206035614013672
373,0.062591552734375
387,0.06257486343383789
401,0.06294941902160645
415,0.06285572052001953
429,0.06342816352844238
442,0.06363582611083984
456,0.06382036209106445
469,0.06407427787780762
481,0.06323862075805664
494,0.062286376953125
508,0.06282567977905273
521,0.06249094009399414
534,0.064178466796875
548,0.06357312202453613
561,0.06386375427246094
575,0.06347918510437012
589,0.06397104263305664
602,0.06370711326599121
616,0.06260919570922852
629,0.06307077407836914
643,0.06318497657775879
657,0.06432628631591797
671,0.06420636177062988
684,0.06441545486450195
698,0.06593489646911621
711,0.06514859199523926
726,0.06218433380126953
740,0.06227469444274902
754,0.06245541572570801
768,0.06367087364196777
782,0.06305265426635742
796,0.062413692474365234
810,0.06274533271789551
824,0.06294035911560059
838,0.06315064430236816
852,0.06325387954711914
865,0.06296586990356445
879,0.06222963333129883
893,0.06204414367675781
