FrameID,BandwidthMbps
0,0.2658737526894158
1,0.7649992115070101
2,0.7951990003638078
3,0.8167702467395772
4,0.8000655115839382
5,0.8035337338684931
6,0.8032033994934445
7,0.7888670874645141
8,0.79264168810937
9,0.7930784346237373
10,0.7918027353772811
11,0.7801826417728812
12,0.7957924196382128
13,0.8176039374856079
14,0.8557842025904702
15,0.8090989103254357
16,0.7883716404745155
17,0.6576010935066565
18,0.7727369258244939
19,0.6839110991686288
20,0.7944163806842395
21,0.41242742379397074
22,0.31756141253757475
23,0.4691032618366413
24,0.4111478087628437
25,0.4123747512525717
26,0.39959146622237024
27,0.450216974057564
28,0.3739556675601823
29,0.40763260575228244
30,0.37246650319862135
31,0.465669430790108
32,0.3772711078037245
33,0.44607448926982585
34,0.40683364277127976
35,0.4130668870281993
36,0.3338370576281083
37,0.4905377469025011
38,0.3472005952866888
39,0.41962509386158947
40,0.38445219704122563
41,0.39162239131948756
42,0.34959652022328946
43,0.4042241071730322
44,0.38894615959267803
45,0.35722670943760076
46,0.42912675565527464
47,0.42225948998639923
48,0.3512437801295574
49,0.3721455314969756
50,0.3994432525658447
51,0.3586372201294115
52,0.39607882220463386
53,0.3680896388557242
54,0.3215318267025749
55,0.49793299537733804
56,0.3417875640853826
57,0.38964322237913757
58,0.4056273045180693
59,0.3495687961063808
60,0.4472457216328576
61,0.34820133396967157
62,0.4067206539309908
63,0.35549179097200195
64,0.3331563216348445
65,0.36839768996663524
66,0.3968782253625351
67,0.27493492381573487
68,0.42268697348339057
69,0.38789684705633176
70,0.30617443766016383
71,0.3170545453821242
72,0.3659059630950671
73,0.35113919002954713
74,0.3138364546074444
75,0.3974265763318157
76,0.2597867699892372
77,0.4109693398861288
78,0.3428779365394567
79,0.3129075964258629
80,0.34356145139595684
81,0.32254011054077586
82,0.27527109109250303
83,0.3921861657699044
84,0.34284308073898195
85,0.35751951371062024
86,0.2951591632542445
87,0.32383421371723675
88,0.46753840779910183
89,0.3207713141996027
90,0.333331750768707
91,0.4262407974675381
92,0.33469280345830177
93,0.36777884427569774
94,0.4087445286716523
95,0.3616223786349201
96,0.41739567857793913
97,0.3485337317329772
98,0.41126214007650935
99,0.38340696274078623
