FrameID,CPU_Percent
0,22.3
1,87.4
2,54.0
3,66.15
4,47.849999999999994
5,46.95
6,48.5
7,49.85
8,48.1
9,47.5
10,47.15
11,46.95
12,47.0
13,51.150000000000006
14,51.2
15,47.3
16,49.8
17,47.85
18,45.45
19,46.35
20,48.05
21,47.55
22,48.150000000000006
23,47.7
24,55.099999999999994
25,48.4
26,48.7
27,48.2
28,45.5
29,51.35
30,43.25
31,45.6
32,47.75
33,47.65
34,46.4
35,54.15
36,46.45
37,46.25
38,47.15
39,46.2
40,47.55
41,47.599999999999994
42,45.95
43,44.8
44,48.75
45,49.6
46,47.45
47,47.25
48,48.5
49,47.45
50,47.75
51,44.65
52,46.95
53,47.25
54,50.25
55,46.45
56,48.05
57,46.0
58,47.45
59,48.35
60,49.349999999999994
61,50.849999999999994
62,46.0
63,48.0
64,47.5
65,48.099999999999994
66,46.2
67,46.55
68,46.9
69,48.05
70,47.9
71,49.3
72,48.65
73,46.15
74,46.25
75,45.2
76,47.55
77,48.55
78,46.15
79,49.95
80,46.75
81,48.900000000000006
82,53.05
83,47.65
84,48.3
85,47.8
86,47.35
87,50.55
88,46.4
89,48.75
90,47.5
91,46.7
92,49.150000000000006
93,47.5
94,44.35
95,47.7
96,44.75
97,48.2
98,46.65
99,46.599999999999994
100,46.95
101,51.95
102,48.45
103,48.9
104,48.4
105,45.75
106,47.95
107,48.6
108,49.15
109,46.849999999999994
110,45.55
111,46.099999999999994
112,48.75
113,50.8
114,45.85
115,46.55
116,47.05
117,47.75
118,53.0
119,49.1
120,46.85
121,46.55
122,46.9
123,47.95
124,45.05
125,45.9
126,47.65
127,47.0
128,48.9
129,48.95
130,47.6
131,46.3
132,46.55
133,50.15
134,49.15
135,48.25
136,45.75
137,46.65
138,48.15
139,47.5
140,47.099999999999994
141,45.75
142,47.65
143,50.349999999999994
144,48.2
145,47.75
146,48.349999999999994
147,47.5
148,47.95
149,51.45
150,48.35
151,43.45
152,47.599999999999994
153,46.8
154,50.95
155,48.099999999999994
156,47.65
157,47.75
158,49.400000000000006
159,47.25
160,48.65
161,47.65
162,47.15
163,47.75
164,48.599999999999994
165,45.95
166,47.65
167,47.75
168,47.65
169,55.3
170,46.5
171,45.9
172,46.6
173,48.349999999999994
174,47.099999999999994
175,48.05
176,43.6
177,47.3
178,45.65
179,47.5
180,49.55
181,48.2
182,51.699999999999996
183,52.95
184,48.3
185,47.55
186,47.2
187,46.25
188,46.9
189,50.55
190,48.099999999999994
191,45.6
192,46.55
193,49.099999999999994
194,49.3
195,48.85
196,45.45
197,47.3
198,47.25
199,44.85
200,49.25
201,47.099999999999994
202,48.55
203,45.35
204,47.5
205,49.5
206,49.1
207,48.2
208,46.55
209,47.75
210,47.85
211,51.65
212,47.349999999999994
213,45.15
214,49.75
215,47.4
216,47.5
217,44.150000000000006
218,48.95
219,46.349999999999994
220,45.349999999999994
221,48.099999999999994
222,45.599999999999994
223,46.55
224,47.4
225,47.65
226,46.5
227,47.7
228,46.3
229,46.55
230,51.2
231,44.7
232,50.599999999999994
233,46.349999999999994
234,46.349999999999994
235,47.35
236,49.7
237,50.95
238,48.65
239,46.099999999999994
240,48.0
241,46.45
242,46.0
243,49.1
244,47.4
245,48.8
246,46.099999999999994
247,48.25
248,50.85
249,47.099999999999994
250,47.5
251,45.8
252,47.7
253,46.349999999999994
254,45.05
255,48.15
256,46.55
257,48.6
258,52.75
259,52.05
260,46.9
261,44.75
262,45.349999999999994
263,46.7
264,44.150000000000006
265,46.55
266,47.599999999999994
267,49.3
268,48.6
269,45.599999999999994
270,48.05
271,44.2
272,48.35
273,47.85
274,51.15
275,40.75
276,47.7
277,43.85
278,42.75
279,60.2
280,51.1
281,55.95
282,62.8
283,70.55
284,65.85
285,63.7
286,63.55
287,60.35
288,67.75
289,63.0
290,58.7
291,50.75
292,51.55
293,50.45
294,47.099999999999994
295,46.0
296,47.2
