FrameID,BandwidthMbps
0,1.0666628391851833
1,2.9627995981218946
2,2.9951778711606143
3,3.40242682481066
4,3.4307374138218223
5,3.3113024597687017
6,3.293690033776479
7,3.41052361353331
8,3.281294135454536
9,3.3352602333629897
10,3.1945031054683275
11,3.4662504150753612
12,3.491453203909146
13,3.3322284549512275
14,3.3219074849538446
15,3.369005100510819
16,3.399633349344041
17,3.2524409316463214
18,3.2578706335656658
19,3.24604977178957
20,3.0711994958573294
21,3.1814802548227905
22,3.3789056394637775
23,3.2846667405355494
24,3.206823438082002
25,3.3626615584536657
26,3.517958114228645
27,3.5247190016321572
28,3.545035252886384
29,3.3262061804529033
30,3.281542954137688
31,3.6932891307121944
32,2.736965044086096
33,2.167479974698105
34,2.4379828894325017
35,2.3398957491781056
36,2.280389171517239
37,2.0969063480299113
38,1.920531099862406
39,1.9793667472088416
40,2.5031348451699507
41,1.9936221553455657
42,1.9618833597428147
43,1.5925043363154376
44,2.3647943228340034
45,2.069734936726531
46,2.063829215373287
47,1.6700874915725141
48,1.950234138157954
49,2.316982229034441
50,1.5274802956672378
51,2.4104177247449434
52,1.6212297119269654
53,2.233301419122604
54,1.6248135008500257
55,2.2776877805420543
56,1.8679799851136527
57,1.7415822820749933
58,2.304039474083828
59,1.983059756180943
60,1.8842714030270962
61,1.7294501041492583
62,2.0043437546359666
63,1.9366693539114428
64,1.8578339738936644
65,1.8164475118061914
66,1.738441116657869
67,1.8824805314172834
68,1.7696848779582366
69,1.617308110777713
70,1.9877024309623776
71,1.5745400023385259
72,2.1899599957256206
73,1.5861490399423694
74,1.8038687882431115
75,1.805843825382986
76,1.4491023747554654
77,2.15991793747253
78,1.5665132905071042
79,1.6451344474912941
80,1.5987036583320007
81,1.576220290226469
82,1.6682366574288368
83,1.5468389575054016
84,1.491875109412494
85,1.366421626093062
86,1.5485526167895598
87,1.3558950142847115
88,1.4353990495155178
89,1.232447182639195
90,1.8284131718814733
91,1.5087651199729066
92,1.4136930336882139
93,1.4738881414098852
94,1.2888069386195216
95,1.2521455395948031
96,2.021183935884907
97,1.4238413858144667
98,1.4147029518151626
99,1.7521279285669937
100,1.5437602621971223
101,1.3910834803920706
102,1.6837085652997348
103,1.555186145444931
104,1.582222016129701
105,1.5851256599717862
106,1.917248908222848
107,1.8358486158143232
108,1.6071670542123258
109,1.6705373457859114
110,1.7083327850732803
111,2.178065374769145
112,1.7657893699462817
113,1.839778442617322
114,1.6068780499854007
115,2.333218199890393
116,2.075231092083844
