FrameID,LatencySeconds
0,0.2885262966156006
1,0.28608107566833496
2,0.3445169925689697
3,0.4265425205230713
4,0.519169807434082
5,0.6116278171539307
6,0.7096908092498779
7,0.8035073280334473
8,0.8963620662689209
9,0.9953436851501465
10,1.0828349590301514
11,1.1802146434783936
12,1.2746376991271973
13,1.368781328201294
14,1.4633820056915283
15,1.5556056499481201
16,1.6534337997436523
17,1.7389156818389893
18,1.8264038562774658
19,1.916275978088379
20,2.0103819370269775
21,2.106074333190918
22,2.2050535678863525
23,2.2957916259765625
24,2.3867876529693604
25,2.47650146484375
26,2.5687201023101807
27,2.6602115631103516
28,2.7486393451690674
29,2.848814010620117
30,2.9394779205322266
31,3.026071071624756
32,3.1190261840820312
33,3.220871925354004
34,3.3092617988586426
35,3.408572196960449
36,3.506539821624756
37,3.619802713394165
38,3.7022697925567627
39,3.7961435317993164
40,3.8911473751068115
41,3.986907958984375
42,4.079820871353149
44,4.06988525390625
46,4.053253650665283
48,4.046758413314819
50,4.038280963897705
52,4.026179552078247
53,4.119222164154053
55,4.111045598983765
57,4.099838733673096
59,4.09992527961731
61,4.080296277999878
63,4.070481538772583
65,4.053065776824951
67,4.042423963546753
69,4.025802850723267
70,4.104863405227661
72,4.0919578075408936
74,4.076828956604004
76,4.067298173904419
78,4.058170795440674
80,4.036560297012329
82,4.0197365283966064
83,4.109527826309204
85,4.107686996459961
87,4.108365058898926
89,4.091850757598877
91,4.08242392539978
93,4.063724994659424
95,4.049551725387573
97,4.0248119831085205
99,4.011770725250244
100,4.108608245849609
102,4.100954055786133
104,4.101158142089844
106,4.083688735961914
108,4.077540397644043
110,4.066211700439453
112,4.056161880493164
114,4.046108245849609
116,4.029836177825928
118,4.017330884933472
119,4.115633964538574
121,4.11021089553833
123,4.103691577911377
125,4.095288038253784
127,4.0816991329193115
129,4.0742480754852295
131,4.061486721038818
133,4.046967029571533
135,4.035137891769409
137,4.027796506881714
139,4.015202045440674
140,4.110095262527466
142,4.083872556686401
144,4.076521635055542
146,4.065402984619141
148,4.059991121292114
150,4.02959132194519
152,4.015262603759766
153,4.113802909851074
155,4.101587533950806
157,4.097374677658081
159,4.089038372039795
161,4.0795488357543945
163,4.072215795516968
165,4.06221604347229
167,4.052481651306152
169,4.030788421630859
171,4.022886514663696
173,4.011531829833984
174,4.101868152618408
176,4.091786623001099
178,4.0840020179748535
180,4.0773515701293945
182,4.077179670333862
184,4.06571888923645
186,4.029073476791382
188,4.015948534011841
189,4.110320806503296
191,4.101744890213013
193,4.104952096939087
195,4.097647666931152
197,4.082521438598633
199,4.070819139480591
201,4.065457820892334
203,4.055399417877197
205,4.046319961547852
207,4.039206266403198
209,4.01975154876709
210,4.116827726364136
212,4.105684041976929
214,4.1035966873168945
216,4.096755027770996
218,4.087671995162964
220,4.070389270782471
222,4.061371088027954
224,4.047833681106567
226,4.042487621307373
228,4.0141589641571045
229,4.111925363540649
231,4.1064465045928955
233,4.095176696777344
235,4.0942702293396
237,4.0886619091033936
239,4.076054334640503
241,4.068390846252441
243,4.054485082626343
245,4.034967660903931
247,4.023048639297485
249,4.010870456695557
250,4.104875087738037
252,4.104446172714233
254,4.097305059432983
256,4.085598707199097
258,4.069021940231323
260,4.059247732162476
262,4.055176019668579
264,4.024210453033447
266,4.015542030334473
267,4.109436273574829
269,4.105952501296997
271,4.107172250747681
273,4.101916551589966
275,4.089232444763184
277,4.074217319488525
279,4.0620434284210205
281,4.047685384750366
283,4.039568185806274
285,4.023382663726807
287,4.0133750438690186
288,4.108762502670288
290,4.097732782363892
292,4.089744329452515
294,4.07921576499939
296,4.071327209472656
298,4.051716089248657
300,4.024228096008301
302,4.017165660858154
303,4.114253759384155
305,4.106032133102417
307,4.103076934814453
309,4.094362258911133
311,4.076974153518677
313,4.075074195861816
315,4.062845468521118
317,4.050671339035034
319,4.031352519989014
321,4.018699884414673
322,4.115058422088623
324,4.104724168777466
326,4.083052635192871
328,4.073046922683716
330,4.055866956710815
332,4.057893991470337
334,4.022238492965698
336,4.019514560699463
337,4.116565942764282
339,4.106646537780762
341,4.100503921508789
343,4.101635456085205
345,4.08466649055481
347,4.085066795349121
349,4.06511378288269
351,4.05255651473999
353,4.033252000808716
355,4.025417327880859
356,4.113918304443359
358,4.1043994426727295
360,4.110285520553589
362,4.079050064086914
364,4.0730977058410645
366,4.066056966781616
368,4.05983829498291
370,4.038226842880249
372,4.014572381973267
373,4.122426748275757
375,4.085850954055786
377,4.07861852645874
379,4.072640419006348
381,4.046989917755127
383,4.0363171100616455
385,4.0064697265625
386,4.099187612533569
388,4.08489465713501
390,4.067057371139526
392,4.057753801345825
394,4.050530433654785
396,4.040940523147583
398,4.019219875335693
399,4.1106414794921875
401,4.109461545944214
403,4.105651140213013
405,4.09300684928894
407,4.080135345458984
409,4.068615674972534
411,4.025000333786011
413,4.007946968078613
414,4.097763776779175
416,4.088815689086914
418,4.083185911178589
420,4.073431968688965
422,4.066887617111206
424,4.048826217651367
426,4.0288612842559814
428,4.022189617156982
430,4.012587547302246
431,4.108465909957886
433,4.112309694290161
435,4.100747585296631
437,4.092527389526367
439,4.081443786621094
441,4.067124843597412
443,4.065675497055054
445,4.046298980712891
447,4.033510684967041
449,4.021706819534302
451,4.01469612121582
452,4.112704038619995
454,4.1086084842681885
456,4.102469444274902
458,4.100905418395996
460,4.08943510055542
462,4.0833420753479
464,4.077786684036255
466,4.05481481552124
468,4.036030292510986
470,4.026151657104492
472,4.002062797546387
473,4.096185207366943
475,4.090432405471802
477,4.0795416831970215
479,4.067716121673584
481,4.04793119430542
483,4.027359485626221
485,4.018689155578613
486,4.1198835372924805
488,4.108084678649902
490,4.103866815567017
492,4.0935351848602295
494,4.082716703414917
496,4.07211446762085
498,4.06648325920105
500,4.040907144546509
502,4.0166895389556885
503,4.109062671661377
505,4.101921081542969
507,4.0950026512146
509,4.077254772186279
511,4.067697286605835
513,4.060995101928711
515,4.040194749832153
517,4.028625011444092
519,4.0195958614349365
520,4.114359140396118
522,4.109943389892578
524,4.103116512298584
526,4.0998101234436035
528,4.083647727966309
530,4.075608968734741
532,4.064604997634888
534,4.0653076171875
536,4.034134864807129
538,4.0226616859436035
540,4.009335041046143
541,4.118340253829956
543,4.101655006408691
545,4.098465204238892
547,4.067991256713867
549,4.064128875732422
551,4.020708084106445
552,4.110722064971924
554,4.107722997665405
556,4.108741044998169
558,4.100519180297852
560,4.096203327178955
562,4.0792317390441895
564,4.070805549621582
566,4.061463356018066
568,4.054589033126831
570,4.042745590209961
572,4.014548301696777
573,4.11087965965271
575,4.105576753616333
577,4.103888750076294
579,4.0913310050964355
581,4.080087423324585
583,4.059963941574097
585,4.0498270988464355
587,4.036257266998291
589,4.01513409614563
590,4.111141920089722
592,4.101496934890747
594,4.106836318969727
596,4.093668222427368
598,4.086093187332153
600,4.072813272476196
602,4.065795660018921
604,4.065515756607056
606,4.0351479053497314
608,4.025330066680908
610,4.015849828720093
611,4.110632419586182
613,4.106450080871582
615,4.103096008300781
617,4.096707105636597
619,4.089269161224365
621,4.071217775344849
623,4.063146591186523
625,4.042518377304077
627,4.0238118171691895
629,4.008848190307617
630,4.106173992156982
632,4.105927467346191
634,4.092586040496826
636,4.082276105880737
638,4.072526454925537
640,4.056963205337524
642,4.038552761077881
644,4.026778697967529
646,4.018279790878296
647,4.114543676376343
649,4.107928037643433
651,4.093484163284302
653,4.088765621185303
655,4.081639766693115
657,4.07331919670105
659,4.0665717124938965
661,4.054340600967407
663,4.0473411083221436
665,4.024235725402832
667,4.013061285018921
668,4.109720706939697
670,4.10591983795166
672,4.106945276260376
674,4.102632999420166
676,4.0954625606536865
678,4.084642171859741
680,4.073312044143677
682,4.063385248184204
684,4.057286024093628
686,4.039119005203247
688,4.017725944519043
689,4.114593029022217
691,4.1078126430511475
693,4.105123996734619
695,4.093657732009888
697,4.075949192047119
699,4.069566488265991
701,4.049840211868286
703,4.042301416397095
705,4.027730226516724
707,4.01220178604126
708,4.112762689590454
710,4.110505104064941
712,4.097086191177368
714,4.085368633270264
716,4.073225736618042
718,4.056797027587891
720,4.034302234649658
722,4.024762153625488
723,4.110680818557739
725,4.107328653335571
727,4.100562334060669
729,4.096846103668213
731,4.087636947631836
733,4.076415300369263
735,4.066991567611694
737,4.059598922729492
739,4.044146299362183
741,4.033052206039429
743,4.020766735076904
745,4.011967897415161
746,4.109862804412842
748,4.104206800460815
750,4.104873418807983
752,4.085114479064941
754,4.073434829711914
756,4.064369440078735
758,4.058082342147827
760,4.032875061035156
762,4.016915798187256
763,4.104221820831299
765,4.100799322128296
767,4.09650993347168
769,4.0873706340789795
771,4.0733866691589355
773,4.067415237426758
775,4.046586513519287
777,4.037961483001709
779,4.026445388793945
781,4.014312267303467
782,4.115938663482666
784,4.1020941734313965
786,4.100379705429077
788,4.09185528755188
790,4.078588962554932
792,4.071083068847656
794,4.061061143875122
796,4.054555177688599
798,4.039907693862915
800,4.0234880447387695
802,4.0096354484558105
803,4.107927322387695
805,4.110673666000366
807,4.111604452133179
809,4.101828098297119
811,4.093405485153198
813,4.0946924686431885
815,4.068544864654541
817,4.057591438293457
819,4.0506813526153564
821,4.034031629562378
823,4.020789623260498
824,4.113027572631836
826,4.102123260498047
828,4.095030784606934
830,4.086801052093506
832,4.079999923706055
834,4.067673444747925
836,4.046949148178101
838,4.024708271026611
840,4.016231060028076
841,4.1146016120910645
843,4.107006072998047
845,4.098037242889404
847,4.078358173370361
849,4.059227705001831
851,4.041883707046509
853,4.017157316207886
854,4.109361171722412
856,4.108189105987549
858,4.0997841358184814
860,4.091750621795654
862,4.087116479873657
