FrameID,LatencySeconds
0,0.4594266414642334
1,0.45673084259033203
2,0.5582931041717529
3,0.569312334060669
4,0.6040797233581543
5,0.6382863521575928
6,0.6366348266601562
7,0.6422464847564697
8,0.6353244781494141
9,0.6648085117340088
10,0.6712865829467773
11,0.6725010871887207
12,0.6634268760681152
13,0.6497185230255127
14,0.6458806991577148
15,0.6381936073303223
16,0.6322262287139893
17,0.6154892444610596
18,0.6070632934570312
19,0.5997393131256104
20,0.5936019420623779
21,0.5848016738891602
22,0.5801253318786621
23,0.5769836902618408
24,0.5836060047149658
25,0.5999321937561035
26,0.6065380573272705
27,0.6042613983154297
28,0.5857164859771729
29,0.5865511894226074
30,0.5776875019073486
31,0.5791807174682617
32,0.5739641189575195
33,0.5792782306671143
34,0.5766465663909912
35,0.5791847705841064
36,0.5715978145599365
37,0.5703880786895752
38,0.5744788646697998
39,0.5765337944030762
40,0.5761713981628418
41,0.5768530368804932
42,0.5725774765014648
43,0.6095061302185059
44,0.6108450889587402
45,0.6247437000274658
46,0.5891790390014648
47,0.5853846073150635
48,0.5779917240142822
49,0.5755228996276855
50,0.5780012607574463
51,0.5798001289367676
52,0.5747017860412598
53,0.5711135864257812
54,0.575308084487915
55,0.580512523651123
56,0.5786690711975098
57,0.5754451751708984
58,0.5823991298675537
59,0.5845768451690674
60,0.5813624858856201
61,0.5757267475128174
62,0.5711402893066406
63,0.5746595859527588
64,0.5737226009368896
65,0.5808823108673096
66,0.5724484920501709
67,0.5826454162597656
68,0.584369421005249
69,0.5835306644439697
70,0.5794732570648193
71,0.569331169128418
72,0.5739192962646484
73,0.5731074810028076
74,0.5730619430541992
75,0.5795083045959473
76,0.5768413543701172
77,0.5800747871398926
78,0.5761799812316895
79,0.5729150772094727
80,0.5716328620910645
81,0.572761058807373
82,0.5765743255615234
83,0.5778958797454834
84,0.5727899074554443
85,0.5734598636627197
86,0.5845656394958496
87,0.5885145664215088
88,0.595036506652832
89,0.5884866714477539
90,0.5749666690826416
91,0.5797688961029053
92,0.5809955596923828
93,0.5717806816101074
94,0.5750510692596436
95,0.5794744491577148
96,0.5852625370025635
97,0.5863237380981445
98,0.583693265914917
99,0.5732340812683105
100,0.5713143348693848
101,0.5719609260559082
102,0.5755372047424316
103,0.5852720737457275
104,0.590247631072998
105,0.6026074886322021
106,0.5900542736053467
107,0.5908207893371582
108,0.5857417583465576
109,0.5796430110931396
110,0.6166996955871582
111,0.6153640747070312
112,0.6079185009002686
113,0.5770394802093506
114,0.5947918891906738
115,0.5944855213165283
116,0.5893638134002686
117,0.5728800296783447
118,0.5731008052825928
119,0.5797758102416992
120,0.577916145324707
121,0.5755090713500977
122,0.5932190418243408
123,0.5955705642700195
124,0.5950262546539307
125,0.581085205078125
126,0.5810866355895996
127,0.5717012882232666
128,0.5752665996551514
129,0.5791032314300537
130,0.5835504531860352
131,0.5845482349395752
132,0.5799853801727295
133,0.5806570053100586
134,0.58054518699646
135,0.5939168930053711
136,0.5856621265411377
137,0.5935013294219971
138,0.5908541679382324
139,0.5918920040130615
140,0.5893919467926025
141,0.5862081050872803
142,0.58207106590271
143,0.5968029499053955
144,0.5969672203063965
145,0.5890367031097412
146,0.5855288505554199
147,0.5849413871765137
148,0.578890323638916
149,0.573051929473877
150,0.5769402980804443
151,0.5785536766052246
152,0.5788443088531494
153,0.5743558406829834
154,0.5733308792114258
155,0.5727090835571289
156,0.569333553314209
157,0.5975720882415771
158,0.6071772575378418
159,0.6076028347015381
160,0.5903613567352295
161,0.5824906826019287
162,0.5816261768341064
163,0.5803694725036621
164,0.5832242965698242
165,0.5855197906494141
166,0.5879595279693604
167,0.5938642024993896
168,0.5787758827209473
169,0.5749897956848145
170,0.5753498077392578
171,0.5773248672485352
172,0.5803282260894775
173,0.5771348476409912
174,0.5816001892089844
175,0.5807812213897705
176,0.620854377746582
177,0.6155362129211426
178,0.6132891178131104
179,0.5737011432647705
180,0.5723841190338135
181,0.5713608264923096
182,0.5895493030548096
183,0.5805728435516357
184,0.5843756198883057
185,0.5794436931610107
186,0.592583179473877
187,0.6000552177429199
188,0.6060428619384766
189,0.5863478183746338
190,0.5855576992034912
191,0.5722973346710205
192,0.5730469226837158
193,0.576218843460083
194,0.5696060657501221
195,0.575218677520752
196,0.5830063819885254
197,0.5998876094818115
198,0.6010010242462158
199,0.6066827774047852
200,0.596355676651001
201,0.5915591716766357
202,0.5827817916870117
203,0.5774283409118652
204,0.5775647163391113
205,0.5858325958251953
206,0.5827085971832275
207,0.5808110237121582
208,0.573737621307373
209,0.5702495574951172
210,0.5823535919189453
211,0.5830128192901611
212,0.5805778503417969
213,0.5733823776245117
214,0.5723557472229004
215,0.5704236030578613
216,0.5717604160308838
217,0.5687074661254883
218,0.5703370571136475
219,0.5653419494628906
220,0.5724122524261475
221,0.5765643119812012
222,0.577805757522583
223,0.5768630504608154
224,0.5714447498321533
225,0.581122636795044
226,0.5806710720062256
227,0.5844392776489258
228,0.5707643032073975
229,0.5791616439819336
230,0.5972564220428467
231,0.5956084728240967
232,0.5939059257507324
233,0.5804710388183594
234,0.5714387893676758
235,0.5774681568145752
236,0.5728881359100342
237,0.5735745429992676
238,0.5870530605316162
239,0.5899801254272461
240,0.588432788848877
241,0.5785489082336426
242,0.572955846786499
