FrameID,CPU_Percent
0,12.4
1,18.1
2,29.0
3,27.45
4,30.5
5,28.65
6,31.85
7,29.5
8,29.7
9,31.95
10,30.0
11,35.75
12,32.05
13,32.1
14,24.55
15,30.0
16,30.150000000000002
17,30.55
18,33.650000000000006
19,31.9
20,30.200000000000003
21,31.05
22,34.9
23,30.35
24,27.35
25,31.1
26,28.549999999999997
27,31.45
28,30.15
29,32.8
30,32.7
31,32.900000000000006
32,30.1
33,35.1
34,28.65
35,27.35
36,29.15
37,32.3
38,28.45
39,32.75
40,32.05
41,32.1
42,29.900000000000002
43,26.4
44,29.55
45,30.150000000000002
46,27.7
47,33.75
48,28.75
49,31.8
50,32.1
51,30.1
52,28.549999999999997
53,27.5
54,27.15
55,30.65
56,31.15
57,28.849999999999998
58,34.0
59,29.75
60,29.900000000000002
61,30.05
62,31.45
63,32.95
64,43.2
65,37.7
66,46.3
67,41.8
68,44.95
69,38.45
70,30.200000000000003
71,30.450000000000003
72,28.05
73,29.950000000000003
74,28.849999999999998
75,31.75
76,27.55
77,29.5
78,31.9
79,30.1
80,25.75
81,32.25
82,31.25
83,29.700000000000003
84,31.75
85,28.849999999999998
86,27.75
87,29.099999999999998
88,29.6
89,28.7
90,29.5
91,32.1
92,31.9
93,28.1
94,29.799999999999997
95,30.2
96,29.9
97,29.099999999999998
98,28.9
99,33.65
100,30.9
101,30.05
102,33.3
103,29.900000000000002
104,30.6
105,30.400000000000002
106,30.85
107,28.0
108,36.9
109,31.95
110,32.1
111,27.3
112,28.799999999999997
113,31.85
114,28.65
115,29.8
116,27.95
117,28.599999999999998
118,29.8
119,30.0
120,29.85
121,32.45
122,31.0
123,26.200000000000003
124,31.3
125,28.9
126,27.35
127,29.950000000000003
128,28.75
129,30.05
130,28.549999999999997
131,28.599999999999998
132,35.400000000000006
133,30.200000000000003
134,29.8
135,32.4
136,26.700000000000003
137,29.950000000000003
138,30.85
139,27.55
140,29.099999999999998
141,28.7
142,26.6
143,30.05
144,28.75
145,30.85
146,28.599999999999998
147,30.0
148,31.15
149,29.049999999999997
150,27.55
151,31.55
152,31.3
153,30.200000000000003
154,30.8
155,26.4
156,32.900000000000006
157,31.8
158,32.05
159,26.65
160,30.1
161,30.05
162,29.950000000000003
163,30.7
164,33.099999999999994
165,31.05
166,31.85
167,32.0
168,32.4
169,27.6
170,30.450000000000003
171,30.1
172,33.95
173,32.15
174,28.849999999999998
175,30.200000000000003
176,31.75
177,29.7
178,29.15
179,29.099999999999998
180,31.5
181,28.95
182,30.35
183,29.0
184,28.799999999999997
185,29.0
186,28.849999999999998
187,27.85
188,35.0
189,33.05
190,28.75
191,31.4
192,27.75
193,28.65
194,28.9
195,30.200000000000003
196,29.75
197,30.75
198,42.3
199,32.05
200,27.950000000000003
201,30.05
202,33.4
203,29.950000000000003
204,29.950000000000003
205,32.4
206,26.200000000000003
207,32.25
208,29.85
209,30.0
210,29.95
211,29.950000000000003
212,29.700000000000003
213,32.3
214,27.35
215,28.349999999999998
216,30.0
217,30.95
218,28.7
219,30.150000000000002
220,30.1
221,33.45
222,29.0
223,33.45
224,29.700000000000003
225,30.8
226,30.95
227,30.8
228,29.950000000000003
229,33.45
230,28.599999999999998
231,35.45
232,32.3
233,31.1
234,30.75
235,30.05
236,30.150000000000002
237,28.75
238,30.9
239,32.2
240,30.7
241,29.5
242,46.25
243,29.549999999999997
244,41.3
245,31.05
246,29.75
247,32.05
248,27.25
249,34.75
250,27.05
251,29.900000000000002
252,33.3
253,30.200000000000003
254,28.599999999999998
255,30.4
256,31.0
257,32.4
258,33.2
259,33.25
260,27.15
261,33.05
262,32.900000000000006
263,32.8
264,35.25
265,28.349999999999998
266,32.7
267,31.35
268,30.6
269,32.85
270,32.95
271,30.15
272,33.05
273,30.1
274,32.2
275,32.75
276,30.65
277,31.2
278,32.55
279,32.75
280,31.4
281,29.15
282,28.599999999999998
283,33.05
284,33.25
285,30.35
286,28.65
287,31.2
288,28.65
289,32.15
290,30.150000000000002
291,33.150000000000006
292,32.95
293,30.549999999999997
294,31.6
295,35.55
296,27.05
297,33.8
298,35.2
299,33.3
300,28.95
301,31.35
302,33.0
303,28.7
304,32.95
305,31.45
306,30.0
307,28.9
308,27.25
309,30.45
310,31.35
311,32.95
312,30.299999999999997
313,25.700000000000003
314,35.1
315,30.25
316,30.85
317,29.950000000000003
318,32.6
319,31.1
320,30.2
321,32.8
322,31.0
323,31.35
324,31.25
325,28.599999999999998
326,35.0
327,31.4
328,31.25
329,27.3
330,28.549999999999997
331,28.95
332,33.85
333,31.25
334,32.75
335,27.3
336,31.2
337,30.5
338,27.450000000000003
339,30.5
340,27.0
341,34.5
342,29.95
343,30.0
344,34.85
345,30.85
346,30.049999999999997
347,28.75
348,31.8
349,27.35
350,31.4
351,29.8
352,31.05
353,32.099999999999994
354,35.5
355,28.299999999999997
356,30.65
357,29.650000000000002
358,28.65
359,29.700000000000003
360,28.599999999999998
361,29.55
362,31.25
363,27.75
364,33.7
365,29.700000000000003
366,26.25
367,28.5
368,29.75
369,28.7
370,27.5
371,30.0
372,29.55
373,29.6
374,30.05
375,28.65
376,29.950000000000003
377,28.5
378,28.5
379,26.9
380,29.700000000000003
381,29.700000000000003
382,24.35
383,29.400000000000002
384,28.5
385,29.650000000000002
386,29.8
387,33.15
388,27.15
389,31.25
390,29.5
391,33.2
392,27.15
393,32.650000000000006
394,31.3
395,27.5
396,32.1
397,28.4
398,27.200000000000003
399,29.85
400,32.8
401,30.95
402,30.0
403,32.6
404,34.7
405,29.95
406,30.4
407,29.95
408,28.549999999999997
409,32.400000000000006
410,31.4
411,30.15
412,28.5
413,32.75
414,36.65
415,30.65
416,25.4
417,29.700000000000003
418,26.9
419,28.4
420,30.15
421,32.8
422,32.5
423,32.6
424,31.35
425,32.45
426,33.0
427,32.900000000000006
428,28.65
429,34.1
430,30.3
431,30.5
432,29.6
433,31.8
434,29.950000000000003
435,32.5
436,28.349999999999998
437,31.95
438,27.0
439,27.950000000000003
440,30.1
441,29.5
442,33.8
443,26.6
444,33.65
445,28.7
446,32.95
447,27.85
448,28.65
449,29.900000000000002
450,27.25
451,32.2
452,30.0
453,30.1
454,27.700000000000003
455,27.450000000000003
456,30.200000000000003
457,31.5
458,27.5
459,28.65
460,33.95
461,29.099999999999998
462,30.0
463,30.05
464,27.450000000000003
465,26.65
466,32.1
467,27.6
468,29.650000000000002
469,31.4
470,28.95
471,30.1
472,30.25
473,31.3
474,33.4
475,30.299999999999997
476,37.2
477,32.7
478,33.1
479,31.35
480,30.799999999999997
481,32.75
482,30.35
483,32.95
484,40.5
485,32.900000000000006
486,28.95
487,26.35
488,29.900000000000002
489,30.75
490,27.35
491,29.85
492,26.450000000000003
493,33.65
494,31.0
495,30.6
496,28.849999999999998
497,31.1
498,29.8
499,29.55
500,29.900000000000002
501,29.900000000000002
502,28.599999999999998
503,30.0
504,28.2
505,27.75
506,27.3
507,30.7
508,29.75
509,33.15
510,29.650000000000002
511,29.8
512,28.549999999999997
513,29.55
514,34.15
515,28.799999999999997
516,28.25
517,28.549999999999997
518,30.150000000000002
519,29.35
520,28.95
521,32.25
522,25.25
523,31.7
524,30.0
525,29.8
526,29.75
527,31.4
528,32.7
529,33.25
530,30.299999999999997
531,34.85
532,34.75
533,29.85
534,29.85
535,36.8
536,28.299999999999997
537,32.7
538,30.15
539,27.05
540,31.55
541,32.6
542,31.45
543,28.5
544,43.9
545,34.6
546,30.1
547,31.1
548,31.2
549,27.25
550,26.9
551,28.5
552,34.85
553,28.549999999999997
554,31.1
555,31.0
556,28.15
557,32.400000000000006
558,32.15
559,28.599999999999998
560,31.7
561,29.400000000000002
562,31.85
563,32.45
564,31.8
565,33.3
566,30.05
567,29.650000000000002
568,30.4
569,34.05
570,28.549999999999997
571,28.299999999999997
572,31.7
573,29.700000000000003
574,29.650000000000002
575,31.3
576,28.65
577,27.200000000000003
578,28.4
579,27.4
580,28.9
581,27.450000000000003
582,29.650000000000002
583,29.8
584,27.55
585,27.3
586,28.4
587,27.6
588,29.049999999999997
589,29.700000000000003
590,30.6
591,29.8
592,27.700000000000003
593,27.299999999999997
594,30.7
595,29.900000000000002
596,30.4
597,31.0
598,30.15
599,31.25
600,30.65
601,30.1
602,28.7
603,31.2
604,30.95
605,27.700000000000003
606,28.75
607,27.55
608,27.35
609,28.75
610,29.6
611,30.0
612,26.3
613,30.0
614,28.799999999999997
615,24.95
616,27.450000000000003
617,27.9
618,30.150000000000002
619,29.75
620,30.150000000000002
621,29.700000000000003
622,31.8
623,28.65
624,29.950000000000003
625,32.15
626,30.8
627,30.049999999999997
628,28.7
629,30.200000000000003
630,31.25
631,28.7
632,31.2
633,34.900000000000006
634,32.75
635,31.3
636,29.099999999999998
637,27.25
638,33.3
639,29.099999999999998
640,37.05
641,30.15
642,31.3
643,30.85
644,33.55
645,27.3
646,28.299999999999997
647,30.45
648,31.3
649,28.5
650,34.4
651,30.049999999999997
652,30.049999999999997
653,32.7
654,29.75
655,35.05
656,28.65
657,30.95
658,34.55
659,31.15
660,31.2
661,30.049999999999997
662,32.55
663,30.7
664,32.55
665,31.2
666,30.8
667,32.9
668,28.7
669,28.5
670,31.0
671,31.0
672,31.55
673,31.8
674,33.05
675,32.85
676,32.45
677,33.3
678,32.45
679,31.05
680,28.4
681,29.3
682,32.6
683,32.45
684,32.45
685,28.599999999999998
686,34.4
687,28.25
688,33.5
689,28.599999999999998
690,25.4
691,29.9
692,32.400000000000006
693,32.95
694,27.05
695,32.400000000000006
696,32.45
697,32.45
698,32.650000000000006
699,29.9
700,31.0
701,31.35
702,29.85
703,30.85
704,25.35
705,28.5
706,32.75
707,26.950000000000003
708,32.2
709,29.35
710,29.5
711,31.1
712,25.15
713,28.599999999999998
714,32.150000000000006
715,34.7
716,32.5
717,34.3
718,32.5
719,27.200000000000003
720,30.1
721,29.549999999999997
722,32.3
723,30.1
724,32.35
725,26.75
726,28.25
727,32.2
728,32.35
729,28.7
730,30.75
731,30.049999999999997
732,32.35
733,32.1
734,32.2
735,29.95
736,30.8
737,33.75
738,30.95
739,32.5
740,32.25
741,28.049999999999997
742,30.8
743,29.95
744,32.35
745,30.75
746,30.6
747,29.95
748,32.35
749,28.4
750,28.299999999999997
751,28.599999999999998
752,28.349999999999998
753,30.6
754,32.75
755,25.8
756,29.799999999999997
757,31.05
758,32.5
759,30.0
760,32.400000000000006
761,30.75
762,34.5
763,28.4
764,32.35
765,27.95
766,32.55
767,32.45
768,29.75
769,32.25
770,32.6
771,29.95
772,28.2
773,29.799999999999997
774,29.95
775,28.049999999999997
776,31.3
777,29.7
778,26.6
779,29.799999999999997
780,32.75
781,29.85
782,30.1
783,28.75
784,29.95
785,34.3
786,29.799999999999997
787,29.05
788,32.650000000000006
789,30.9
790,28.349999999999998
791,30.7
792,28.099999999999998
793,29.7
794,28.299999999999997
795,29.85
796,28.099999999999998
797,28.45
798,29.299999999999997
799,29.400000000000002
800,29.8
801,28.25
802,30.3
803,25.85
804,28.349999999999998
805,27.3
806,26.65
807,29.6
808,27.200000000000003
809,31.0
810,29.450000000000003
811,28.099999999999998
812,30.25
813,28.349999999999998
814,30.05
815,27.849999999999998
816,31.75
817,29.8
818,26.950000000000003
819,33.400000000000006
820,28.349999999999998
821,31.45
822,29.5
823,28.2
824,29.450000000000003
825,28.4
826,30.9
827,28.549999999999997
828,28.299999999999997
829,28.65
830,31.7
831,29.400000000000002
832,33.7
833,26.15
834,31.85
835,27.05
836,30.85
837,29.25
838,28.45
839,31.4
840,25.85
841,30.5
842,29.55
843,30.3
844,29.400000000000002
845,31.85
846,29.75
847,30.1
848,24.55
849,31.05
850,31.65
851,31.75
852,31.6
853,28.299999999999997
854,31.8
855,28.5
856,33.15
857,32.35
858,31.35
859,31.1
860,26.4
861,30.0
862,28.45
863,28.1
864,27.200000000000003
865,30.5
866,30.6
867,29.75
868,31.9
869,29.700000000000003
870,29.950000000000003
871,31.45
872,33.2
873,31.6
874,28.45
875,28.549999999999997
876,30.05
877,29.75
878,32.900000000000006
879,40.45
880,32.85
881,30.15
882,29.049999999999997
883,32.8
884,28.65
885,31.55
886,31.25
887,32.8
888,31.1
889,33.5
890,37.25
891,30.0
892,33.15
893,31.75
894,30.05
895,28.799999999999997
896,33.0
897,29.6
898,31.9
899,33.75
900,31.1
